0.4800 	 10.4600 	 1
1.2200 	 9.6600 	 2
2.6800 	 9.7800 	 2
4.1400 	 9.8000 	 2
5.5000 	 9.7400 	 2
6.7400 	 9.8000 	 6
7.6800 	 9.7400 	 2
8.4800 	 9.3400 	 2
9.3625 	 9.7673 	 3
9.9506 	 9.7836 	 3
10.7674 	 9.7836 	 3
11.4208 	 10.4534 	 4
11.4208 	 9.0648 	 5
11.3392 	 8.4114 	 28
10.6204 	 7.7416 	 26
9.9342 	 8.3950 	 27
10.7020 	 6.6961 	 26
10.2446 	 5.6669 	 25
10.6367 	 4.7847 	 29
10.6694 	 3.7555 	 29
10.7020 	 2.3996 	 9
11.4372 	 0.4719 	 33
10.7511 	 1.0927 	 33
10.3917 	 1.5174 	 29
9.3135 	 1.1744 	 30
8.1699 	 1.1254 	 30
6.9937 	 1.3051 	 30
6.6833 	 2.0239 	 31
6.8793 	 2.9060 	 22
7.6308 	 2.9877 	 23
8.4640 	 3.3635 	 23
9.2481 	 2.5956 	 35
8.4966 	 4.5887 	 24
8.4803 	 5.6996 	 34
8.4803 	 6.7451 	 6
8.4803 	 7.7416 	 6
6.9774 	 8.3950 	 39
6.2586 	 7.6926 	 39
5.9972 	 7.3659 	 8
6.1279 	 6.5980 	 8
6.3239 	 6.1243 	 7
7.2224 	 5.7159 	 7
5.2947 	 5.0951 	 40
7.0590 	 4.3600 	 36
6.4546 	 3.8372 	 21
6.1769 	 0.8477 	 32
5.0823 	 1.0274 	 32
4.5759 	 1.4194 	 16
3.8571 	 1.1580 	 16
2.9096 	 1.1254 	 16
1.7824 	 1.1580 	 16
1.2433 	 1.3214 	 15
0.4755 	 0.4883 	 37
0.8839 	 2.6773 	 15
2.0928 	 2.5956 	 20
2.9913 	 3.5105 	 18
3.6611 	 3.4941 	 18
4.3962 	 3.3144 	 17
5.0497 	 3.7065 	 21
4.8046 	 2.4159 	 17
4.4942 	 5.0461 	 38
3.8081 	 5.7159 	 38
3.1710 	 6.3367 	 11
3.2690 	 7.2025 	 9
4.0695 	 7.5946 	 9
5.0170 	 7.8559 	 9
2.0274 	 8.3950 	 10
2.7462 	 7.6926 	 10
0.9166 	 8.4767 	 14
0.9166 	 7.5456 	 14
0.8839 	 6.5654 	 14
1.4067 	 5.6179 	 14
2.3868 	 5.6179 	 12
2.7462 	 5.9936 	 12
2.5012 	 4.4907 	 19
1.1943 	 5.1768 	 15
0.9002 	 4.0006 	 15
